2,0,1,3,78,2,12,1
1,0,1,4,63,2,12,2
2,0,1,5,70,2,13,1
1,0,1,2,54,4,12,1
0,0,0,2,51,3,11,1
0,0,0,5,44,2,13,1
1,0,1,6,60,3,12,1
0,0,1,3,32,3,11,1
0,0,0,5,32,3,13,1
2,0,0,8,35,2,15,1
2,0,1,3,68,4,13,1
1,1,0,0,38,5,13,1
0,0,1,5,61,4,9,1
1,1,1,9,75,3,12,3
1,1,1,12,57,3,11,3
1,0,0,16,72,5,9,1
2,0,1,14,83,3,11,1
0,0,0,12,46,3,3,1
2,0,1,14,54,2,11,2
2,0,1,10,70,4,13,1
0,0,0,5,41,4,12,1
0,0,0,2,42,3,13,1
0,0,0,2,49,4,11,1
2,0,1,5,61,4,15,1
0,0,0,4,35,4,12,1
0,0,0,5,38,3,13,1
0,0,0,7,39,2,12,1
0,0,0,7,45,3,11,1
2,0,1,6,50,4,11,1
1,0,1,6,50,3,15,2
0,0,1,8,49,3,12,2
0,0,0,8,56,3,13,1
1,0,1,9,68,3,11,2
1,0,1,10,68,3,13,2
1,0,1,11,54,3,11,2
1,0,1,14,46,2,12,2
1,0,1,16,37,2,13,2
1,0,1,18,38,2,13,3
1,0,1,17,38,2,11,3
1,0,1,19,32,2,13,2
1,0,1,17,37,3,11,2
1,0,1,16,54,2,13,2
2,0,1,16,48,3,3,1
2,0,1,10,82,3,13,1
0,0,1,11,67,2,12,0
0,0,0,12,41,2,13,1
0,0,0,14,31,2,13,1
1,0,0,19,28,2,13,1
2,0,1,14,79,4,11,1
2,0,1,9,81,6,11,1
0,0,0,10,61,4,13,1
0,0,1,13,54,2,12,1
2,0,1,13,75,2,5,1
2,0,1,9,85,3,13,0
2,0,0,9,68,2,12,0
2,0,0,11,67,2,15,1
2,0,1,14,60,2,1,1
1,0,1,16,44,2,13,1
0,0,0,16,34,2,11,1
0,0,0,17,45,2,13,1
2,0,1,15,75,3,11,1
0,0,1,17,69,3,13,1
1,0,1,15,70,3,13,1
1,0,1,18,65,3,13,1
1,0,1,22,41,2,13,2
0,0,0,21,32,3,12,2
1,0,1,21,45,2,11,2
0,0,0,22,38,3,11,1
1,0,0,20,58,2,13,1
2,0,1,17,89,2,11,1
2,0,1,19,78,3,13,1
0,0,0,18,35,3,12,1
0,0,0,19,48,2,15,1
2,0,1,18,59,2,11,2
2,0,1,14,93,3,3,1
2,0,1,14,82,3,13,1
0,0,0,17,57,4,11,1
1,0,1,19,63,2,12,2
1,0,1,22,57,2,11,2
2,0,1,16,95,3,13,1
2,0,1,18,75,3,11,1
2,0,1,17,78,2,11,1
1,0,1,20,71,2,11,1
1,0,1,23,61,2,13,1
0,0,0,23,53,2,13,1
0,0,0,24,39,3,3,1
0,0,0,24,32,2,3,1
0,0,0,23,35,2,3,1
0,0,0,21,34,3,13,1
0,0,0,20,50,3,11,1
1,0,1,22,51,3,11,2
2,0,1,22,65,5,11,2
2,0,1,19,81,4,11,1
1,0,1,21,63,2,12,1
0,0,0,23,44,2,15,1
0,0,0,22,49,3,13,1
0,0,0,19,64,2,11,1
1,0,1,21,62,2,13,1
2,0,1,19,86,2,11,1
2,0,1,19,87,3,11,1
2,0,1,21,58,4,11,1
2,0,0,19,53,3,13,1
0,0,0,20,66,3,13,1
1,0,1,20,73,2,11,1
1,0,1,22,68,2,13,1
1,0,1,22,63,2,11,1
2,0,1,21,70,2,3,1
1,0,1,25,58,2,13,1
1,0,1,25,63,2,11,1
2,0,0,23,90,2,11,0
2,0,1,25,78,2,13,0
1,0,1,23,75,3,13,0
0,0,1,23,59,3,11,1
0,0,1,25,50,3,11,1
0,0,0,25,48,3,11,1
1,0,1,24,67,2,13,1
1,0,1,26,64,2,13,1
2,0,0,26,70,2,11,0
2,0,1,26,77,2,13,0
2,0,1,24,82,3,13,1
1,0,1,24,71,3,11,1
2,0,1,21,91,2,15,1
1,0,1,23,74,2,13,1
2,0,1,23,76,2,11,1
1,0,1,25,69,2,13,1
1,0,1,25,72,2,11,1
2,0,1,25,73,2,13,1
2,0,1,26,69,2,13,1
2,0,1,22,93,2,11,0
1,0,1,24,70,2,11,1
2,0,1,25,66,1,3,1
2,0,1,21,94,4,11,0
2,0,1,23,83,2,11,0
2,0,1,23,93,5,11,0
1,0,1,23,81,4,11,1
1,0,1,27,67,2,13,1
2,0,1,25,86,2,11,0
2,0,1,25,87,6,11,0
2,0,1,25,81,2,12,1
2,0,1,26,81,2,15,1
0,0,1,25,75,3,13,1
1,0,1,25,67,2,13,1
0,0,0,25,67,2,15,1
2,0,0,25,67,3,7,0
2,0,0,23,77,2,3,0
1,0,0,25,69,2,15,0
1,0,1,25,73,2,11,1
2,0,1,25,74,2,7,0
2,0,0,26,67,2,13,0
1,0,1,27,68,2,13,1
1,0,1,27,69,2,12,1
2,0,1,25,79,1,5,1
1,0,1,26,75,1,12,1
1,0,1,25,75,1,3,1
0,0,1,27,65,1,12,0
0,0,0,28,53,2,3,0
2,0,0,27,62,2,3,0
2,0,0,26,79,2,3,0
2,0,0,27,77,2,3,0
0,0,0,29,62,3,3,0
0,0,0,28,60,3,3,0
2,0,1,24,86,3,3,0
2,0,1,24,91,3,3,0
1,0,1,26,75,2,11,1
1,0,1,28,65,2,13,2
1,0,1,28,64,2,12,1
0,0,1,29,56,2,3,1
1,0,0,27,63,2,15,0
2,0,1,27,71,2,13,1
2,0,1,28,70,3,11,1
2,0,1,26,78,4,11,1
0,0,0,25,61,2,13,1
2,0,0,25,54,2,13,1
0,0,0,26,63,2,12,1
0,0,1,26,58,2,3,1
2,0,1,24,70,2,15,1
2,0,1,24,76,3,11,1
2,0,1,24,86,3,9,0
1,0,1,24,68,3,13,1
0,0,0,22,64,2,3,0
2,0,0,21,77,2,3,0
0,0,0,23,59,2,4,0
0,0,0,24,52,2,3,0
0,0,0,23,53,2,4,0
0,0,0,23,60,2,0,0
0,0,0,24,60,1,3,1
1,0,1,25,64,2,13,1
1,0,1,25,66,2,13,1
2,0,1,24,77,2,13,1
0,0,0,23,61,2,15,0
0,0,0,23,50,2,12,1
0,0,0,22,52,2,13,1
2,0,1,21,61,2,11,1
2,0,1,19,78,2,1,0
1,0,1,21,67,2,13,1
1,0,1,20,74,2,13,1
1,0,1,21,74,2,12,1
1,0,1,21,64,1,15,1
0,0,0,21,58,2,11,1
1,0,1,22,52,2,13,1
0,0,0,22,52,3,3,0
0,0,0,21,55,2,3,0
2,0,1,19,88,2,11,0
1,1,1,19,63,1,3,1
0,0,0,21,60,2,13,1
0,0,0,20,61,2,13,1
1,0,1,20,69,1,13,1
0,0,1,21,68,2,3,1
2,0,0,21,69,2,3,1
2,0,1,21,80,1,13,1
1,0,1,22,77,2,11,1
0,0,1,23,66,2,11,0
0,0,0,22,65,2,13,0
1,0,1,19,57,3,13,1
1,0,0,18,53,3,11,0
0,0,0,17,51,2,15,0
0,0,0,18,62,2,15,0
0,0,0,19,57,2,15,1
0,0,0,18,51,4,3,0
0,0,0,16,46,2,3,0
0,0,0,16,52,2,13,0
0,0,0,16,57,2,13,1
0,0,0,16,60,2,13,1
1,0,1,16,61,2,11,1
2,0,1,15,70,2,15,1
2,0,1,15,72,2,13,1
1,0,1,16,69,2,12,1
2,0,1,17,70,3,11,1
2,0,0,14,67,3,13,1
0,0,0,14,53,2,12,1
2,0,0,12,61,4,13,1
1,1,0,11,50,2,11,2
0,0,0,14,54,2,12,1
0,0,0,13,54,2,3,1
2,0,1,15,72,2,4,2
1,0,1,17,64,3,4,1
1,0,1,16,68,2,3,2
1,0,1,16,77,2,13,2
1,0,1,16,75,2,12,2
1,0,1,15,69,1,3,2
1,0,1,17,59,2,11,1
1,0,1,19,65,2,13,2
2,0,1,16,80,3,11,1
2,0,1,10,75,3,13,1
0,0,0,0,40,4,15,1
0,0,0,3,54,2,11,1
2,0,1,11,70,3,11,1
2,0,1,14,75,2,11,1
2,0,1,15,79,2,11,2
2,0,1,17,81,1,11,1
2,0,1,17,90,2,11,0
0,0,1,17,75,2,3,0
1,0,0,13,59,5,3,0
0,0,0,9,50,4,3,0
0,0,0,9,53,4,3,0
2,0,0,9,80,3,4,0
1,0,1,5,64,4,12,1
3,0,0,-1,56,4,12,1
0,0,0,-2,51,3,13,1
0,0,0,-1,44,3,13,1
0,0,0,-1,35,2,13,0
3,0,0,2,43,2,15,1
3,0,1,1,58,2,15,1
0,0,1,0,40,2,13,1
2,0,1,3,61,2,9,1
1,0,1,8,69,2,3,1
1,0,1,9,63,2,3,2
2,0,1,6,81,2,3,2
1,0,1,8,77,2,15,1
1,0,1,7,76,2,13,2
1,0,1,6,71,2,13,3
1,0,1,6,67,2,13,1
1,0,1,6,72,2,13,2
1,0,1,6,76,1,3,2
2,0,1,5,78,2,15,2
1,0,1,4,69,1,11,2
2,0,1,0,61,5,13,1
0,0,0,-4,33,3,13,0
0,0,0,0,49,2,13,1
3,0,1,1,79,2,3,1
1,0,1,5,75,2,3,1
2,0,1,8,81,3,3,0
2,0,1,8,86,2,13,0
0,0,0,5,70,3,13,1
0,0,1,2,52,3,13,1
0,0,0,0,35,3,13,0
0,0,0,-4,35,3,13,1
0,0,0,-6,40,3,15,1
0,0,0,-7,48,3,13,1
0,0,0,-9,49,3,15,1
0,0,0,-8,49,3,13,1
3,0,0,-5,48,2,12,2
0,0,0,-4,40,2,11,1
1,0,1,3,61,2,11,1
2,0,1,4,72,2,12,2
1,0,1,3,68,2,3,2
3,1,1,1,78,3,13,3
1,1,0,-8,52,3,13,3
3,0,1,-8,69,2,13,2
0,0,1,-9,59,2,13,1
3,0,1,-5,68,3,3,1
3,1,1,-4,69,4,13,2
0,0,0,-11,47,4,13,1
0,0,0,-8,48,2,3,1
3,0,1,-4,76,3,13,1
0,0,0,-7,49,2,13,1
3,0,0,-6,84,3,15,1
3,0,0,-10,66,3,13,1
0,0,0,-11,66,2,13,1
1,0,1,-10,67,2,12,1
1,0,1,-8,67,2,13,2
3,0,1,-5,76,2,3,2
1,0,1,-3,79,2,13,1
1,0,1,-5,75,2,13,1
0,0,0,-10,52,3,13,1
0,0,0,-13,53,3,13,1
3,0,0,-9,56,2,3,1
3,0,1,-5,65,2,15,1
0,0,0,-6,53,2,12,1
0,0,0,-4,61,1,13,1
1,0,1,-1,70,2,3,2
2,0,1,3,72,2,3,2
2,0,1,6,97,2,13,1
2,0,1,-4,61,4,13,1
0,0,0,-7,47,4,13,1
0,0,0,-5,46,2,12,1
0,0,1,0,67,3,11,1
1,1,1,-3,52,4,15,2
0,0,0,-4,53,2,11,1
3,0,1,0,73,2,4,1
1,0,1,0,68,4,12,1
3,0,0,-2,55,3,12,1
1,0,1,2,67,2,11,2
1,0,1,2,82,1,3,2
1,0,1,1,72,3,15,2
0,0,0,-6,30,4,13,0
0,0,0,-8,37,3,13,1
3,0,0,-4,50,3,12,1
0,0,0,-6,35,3,13,1
0,0,0,-5,37,2,13,1
0,0,0,1,31,2,3,1
2,0,0,4,48,2,3,1
2,0,1,4,87,1,3,1
2,0,1,4,80,2,4,0
3,0,0,1,84,3,4,0
3,0,0,0,82,2,13,0
3,0,0,-2,70,3,13,1
0,0,0,-2,47,2,15,1
0,0,0,-3,50,3,15,1
0,0,0,-5,45,3,12,1
3,0,0,-3,52,2,11,1
3,0,1,-3,56,3,13,1
0,0,0,-1,55,2,12,1
0,0,1,3,65,2,11,1
0,0,1,5,57,2,11,1
2,0,1,7,67,3,11,1
0,0,1,8,51,2,11,2
0,0,1,12,48,2,11,2
2,0,1,12,91,2,11,1
1,0,1,12,73,2,15,1
0,0,1,9,66,3,3,1
2,0,1,7,74,2,13,1
3,0,1,3,79,4,3,0
0,0,0,3,73,3,13,0
1,0,1,4,55,2,3,2
2,0,0,6,72,3,3,1
2,0,1,6,70,2,15,1
1,0,1,6,55,2,3,1
0,0,0,5,49,3,3,0
0,0,0,4,47,3,3,0
3,0,1,2,68,3,12,0
3,0,1,-1,82,3,11,1
0,0,0,2,63,3,11,1
1,0,1,6,63,4,11,2
1,1,0,2,31,2,15,2
2,0,1,7,47,3,4,2
2,1,1,8,74,3,13,2
1,1,0,1,38,5,13,3
3,0,0,0,55,2,13,1
3,0,0,1,53,3,12,1
0,0,0,5,46,2,11,1
2,1,1,7,71,4,13,2
0,0,0,3,46,5,13,1
3,0,1,2,81,1,8,1
1,0,1,6,68,2,13,1
0,0,0,9,50,2,15,2
2,0,0,5,47,4,13,1
3,0,0,2,47,4,11,1
1,0,1,5,74,4,11,2
0,0,1,4,47,3,11,1
0,0,0,6,36,3,13,1
0,0,0,8,50,2,15,1
2,0,1,7,85,2,3,1
2,0,1,7,74,3,13,1
1,1,0,6,43,4,11,2
0,0,0,5,30,3,12,1
0,0,0,8,39,3,13,1
2,0,0,10,60,2,13,1
1,0,1,9,53,4,13,1
0,0,0,7,39,3,13,1
0,0,0,9,44,2,13,1
0,0,0,11,50,2,13,1
1,0,1,11,62,2,13,1
2,0,0,14,51,2,4,0
2,0,0,13,54,3,11,1
2,0,0,4,50,5,13,1
0,0,0,4,29,3,12,1
0,0,1,7,34,2,13,1
1,0,1,8,40,3,13,2
1,0,1,8,63,2,12,1
2,0,1,12,54,3,11,1
2,0,0,15,56,2,3,1
1,0,1,17,68,2,13,1
2,0,0,14,70,3,3,1
2,0,0,11,67,3,3,0
2,0,0,9,71,2,13,0
0,0,0,11,50,3,11,1
0,0,0,14,34,2,12,1
2,0,1,12,63,2,11,1
2,0,1,8,72,6,11,1
2,0,0,5,78,3,11,1
0,0,0,9,62,4,11,1
0,0,1,10,63,4,13,1
0,0,0,12,50,3,11,1
0,0,0,17,43,3,11,1
2,0,1,18,80,4,11,2
1,0,1,20,70,3,11,2
2,0,0,21,58,2,9,2
2,0,1,13,83,5,11,1
0,0,0,15,53,4,11,1
0,0,0,17,50,3,11,1
1,0,1,19,46,2,13,1
2,1,0,16,51,3,13,2
2,1,0,13,60,2,13,1
0,0,0,14,65,3,13,1
1,0,1,16,55,2,11,1
0,0,0,18,41,2,13,1
0,0,1,17,49,3,13,1
0,0,0,18,48,2,13,1
2,0,1,20,48,2,13,1
2,0,1,17,94,3,13,0
2,0,1,17,83,3,13,1
1,0,1,20,66,3,11,2
1,0,1,22,50,2,13,2
2,0,1,20,61,2,3,2
2,0,1,16,78,5,4,0
2,0,1,13,93,3,11,0
2,0,1,15,86,2,11,1
2,0,1,17,61,3,3,0
0,0,0,17,53,3,12,0
1,0,1,17,66,2,11,1
1,0,1,19,63,2,13,1
0,0,0,19,59,2,15,0
2,0,0,17,66,2,15,0
0,0,0,19,45,2,12,0
0,0,0,21,48,2,12,1
0,0,1,21,58,3,13,1
0,0,0,22,52,2,12,1
0,0,0,23,50,2,13,1
0,0,0,25,44,2,13,1
1,0,0,25,47,2,7,1
0,0,0,26,34,2,13,1
0,0,0,26,42,2,11,1
1,0,1,27,47,2,12,1
2,0,1,26,44,2,13,1
2,0,1,18,92,3,11,0
2,0,1,22,81,2,15,0
2,0,1,23,81,2,12,1
1,0,0,24,71,2,13,0
2,0,1,22,75,2,12,1
1,0,1,24,73,2,12,2
2,0,1,26,68,2,13,2
2,0,1,23,79,2,11,1
1,0,1,23,75,3,13,1
1,0,1,22,69,2,12,1
0,0,0,22,51,2,11,1
0,0,0,23,54,2,11,1
1,0,1,24,55,2,11,1
1,0,1,27,50,2,7,1
2,0,1,25,60,3,3,1
2,0,1,22,86,3,11,0
1,0,1,25,68,2,13,1
2,0,1,24,74,2,15,1
2,0,1,23,81,1,12,1
1,0,1,26,72,2,11,1
2,0,1,25,89,2,11,1
2,0,1,24,88,1,11,1
0,0,1,27,72,2,13,0
1,0,1,26,74,3,13,1
1,0,1,26,62,3,11,1
1,0,1,26,68,3,13,1
2,0,1,25,65,2,12,1
1,0,1,25,64,2,11,1
2,0,1,26,65,2,9,1
2,0,0,24,68,3,3,0
0,0,0,25,61,2,13,0
1,0,0,26,68,2,13,0
1,0,1,25,74,2,11,1
1,0,1,26,68,2,13,1
2,0,1,24,83,2,3,0
2,0,1,23,90,3,11,0
2,0,0,26,74,4,11,0
0,0,0,27,73,4,12,0
0,0,0,28,68,2,11,0
2,0,0,28,69,4,11,0
2,0,0,27,74,5,11,0
2,0,1,24,84,3,11,0
2,0,1,26,80,2,11,1
2,0,1,26,78,3,11,0
2,0,1,25,80,3,13,0
0,0,1,27,69,3,11,0
0,0,0,27,70,2,7,0
2,0,0,27,76,2,13,0
2,0,1,27,75,3,11,1
1,0,1,27,77,4,11,1
2,0,1,28,79,4,9,1
2,0,1,27,77,2,9,1
0,0,0,28,59,2,12,1
2,0,1,28,72,1,11,1
2,0,1,29,75,3,11,1
1,0,0,28,76,4,11,0
2,0,1,26,86,2,11,0
0,0,1,27,71,2,13,0
0,0,0,29,63,2,12,1
2,0,1,27,82,2,7,0
2,0,0,28,74,3,3,0
2,0,1,24,79,3,9,1
2,0,1,26,86,2,9,1
2,0,1,27,84,3,9,1
2,0,1,27,81,4,9,1
2,0,1,25,78,2,11,1
1,0,1,26,65,1,13,1
2,0,1,26,82,2,9,0
0,0,1,29,73,2,12,0
2,0,0,29,72,2,13,0
0,0,0,29,69,2,12,0
1,0,1,29,70,3,11,0
2,0,1,26,84,4,11,0
2,0,0,24,85,2,7,0
2,0,1,22,89,3,3,0
2,0,1,24,87,3,3,0
1,0,1,26,82,2,7,0
2,0,1,26,83,3,3,0
2,0,1,24,92,2,12,0
2,0,1,26,73,2,13,0
2,0,1,25,80,1,5,1
2,0,1,26,82,3,3,0
2,0,1,24,84,5,9,0
2,0,1,25,82,2,11,0
0,0,0,27,76,2,11,0
2,0,1,25,83,2,15,0
1,0,0,26,77,2,3,0
0,0,0,26,57,4,3,0
1,0,0,23,49,3,3,0
2,0,1,21,88,3,3,0
2,0,1,24,92,5,9,0
2,0,1,24,91,1,9,0
2,0,1,23,85,2,9,0
1,0,1,24,76,2,13,1
1,0,1,24,71,2,3,1
0,0,1,25,57,2,1,1
0,0,0,25,62,2,12,1
1,0,1,24,66,2,13,1
1,0,1,25,58,2,12,1
2,0,1,21,83,2,9,1
2,0,1,22,82,2,9,0
2,0,1,21,93,3,11,0
2,0,1,17,82,2,13,0
0,0,0,17,63,2,12,0
0,0,0,18,62,2,15,0
0,0,0,19,60,2,3,0
0,0,0,19,60,2,3,0
2,0,1,19,74,3,11,0
2,0,1,16,50,3,13,1
0,0,0,13,61,2,13,1
0,0,0,15,62,2,12,1
0,0,1,16,66,2,3,1
2,0,1,16,79,3,3,0
2,0,1,17,79,3,11,0
2,0,0,14,77,3,11,0
0,0,1,15,71,2,12,0
1,0,1,16,70,2,11,1
1,0,1,17,69,2,3,1
0,0,1,19,65,2,3,0
0,0,0,19,67,2,11,0
1,0,1,19,73,2,12,1
1,0,1,18,80,2,9,1
2,0,1,17,76,2,11,1
1,0,1,16,73,2,12,1
2,0,1,16,70,2,0,1
0,0,1,13,50,3,11,0
0,0,1,16,62,3,11,1
1,0,1,16,54,2,9,1
0,0,0,14,47,1,12,1
1,0,1,16,58,2,13,1
1,0,1,15,71,2,12,2
1,0,1,16,65,2,3,1
0,0,0,17,59,2,3,1
0,0,0,16,65,2,3,1
0,0,1,17,63,2,13,1
0,0,1,10,47,5,13,1
0,0,0,4,26,3,13,1
0,0,0,6,35,2,3,1
0,0,0,7,38,2,12,1
0,0,0,10,37,2,15,1
0,0,0,12,44,2,3,1
0,0,0,12,53,2,13,1
0,0,0,11,52,3,12,1
0,0,0,5,34,4,13,1
0,0,0,7,53,2,12,1
1,0,1,11,67,2,11,1
1,0,1,11,80,2,11,2
1,0,1,13,83,2,11,3
2,0,1,12,74,2,7,3
2,0,1,7,63,5,12,1
0,0,0,3,42,5,13,0
0,0,0,4,38,2,12,0
2,1,0,9,47,4,11,3
2,1,0,9,58,3,12,2
2,0,1,11,57,3,11,2
2,0,1,6,40,4,13,1
0,0,0,1,37,3,13,0
0,0,0,4,54,3,11,1
2,0,1,7,62,2,15,1
1,0,1,7,56,2,12,1
1,0,1,6,60,2,3,2
1,0,1,8,58,3,3,2
1,0,1,11,64,3,9,2
2,0,1,6,52,4,9,1
0,0,0,6,45,2,3,1
1,0,1,6,62,2,12,1
0,0,1,3,51,3,13,1
0,0,0,0,33,2,12,1
2,1,1,1,47,4,12,2
3,0,0,-1,45,3,12,1
1,0,1,3,61,2,3,1
2,0,1,7,75,2,12,2
1,0,1,7,81,2,3,3
2,1,1,10,70,3,12,2
0,1,1,0,51,5,12,2
0,0,0,2,54,3,3,1
2,0,1,8,68,2,3,1
1,0,1,3,59,4,13,1
0,0,0,-1,37,2,13,1
3,0,1,0,74,2,13,1
0,0,0,-2,56,2,13,1
2,1,1,3,60,4,11,1
0,1,1,-4,38,4,12,2
0,0,0,-1,31,4,3,0
1,0,0,4,38,2,3,1
0,0,0,-4,43,5,13,1
0,0,0,-11,38,4,12,1
3,0,0,-8,46,2,3,1
3,0,1,-2,75,3,12,2
0,0,0,0,51,3,3,2
2,0,1,5,68,3,12,2
1,0,1,4,71,2,13,3
1,0,1,5,49,2,3,2
1,0,1,4,62,2,13,1
1,0,1,-2,52,4,13,1
0,0,0,-12,36,4,12,1
0,0,0,-11,41,4,12,1
0,0,0,-9,48,3,12,1
3,0,1,-5,72,2,3,1
3,0,1,-3,81,3,12,1
3,0,0,-6,55,2,3,1
3,0,0,-6,70,4,13,1
0,0,0,-9,57,3,12,1
1,0,1,-7,61,2,13,1
1,0,1,-5,62,2,12,1
1,0,1,-5,66,2,12,1
1,0,1,-4,66,2,12,1
1,0,1,-4,63,4,11,1
0,0,0,-8,54,3,12,1
0,0,0,-7,49,2,13,1
3,0,1,-4,68,3,12,1
3,0,1,-7,53,4,12,1
0,0,0,-8,44,2,12,1
3,0,1,-5,70,3,13,1
0,0,0,-8,45,3,12,1
0,0,0,-6,47,2,11,1
3,0,1,-4,59,3,13,1
0,0,1,-12,40,5,12,1
0,0,0,-15,45,3,13,1
0,0,0,-10,50,2,13,1
0,0,0,-7,49,2,13,1
3,0,0,-7,46,3,11,1
0,0,0,-8,44,3,13,1
0,0,0,-7,44,3,12,1
3,0,1,-4,60,3,11,1
3,0,1,-5,73,3,15,1
0,0,1,-9,61,3,13,1
1,0,1,-8,60,3,12,1
0,0,0,-9,52,3,13,1
0,0,0,-9,47,3,13,1
0,0,0,-8,43,3,12,1
0,0,0,-9,43,4,12,1
0,0,0,-10,44,4,12,1
3,0,1,-6,62,2,12,1
1,0,1,0,68,2,9,1
1,0,1,1,61,2,12,2
1,0,1,2,76,1,11,2
1,0,1,1,78,2,9,3
1,0,1,1,73,2,12,3
1,0,1,0,75,2,13,3
1,0,1,0,64,2,13,2
1,0,1,3,45,2,15,2
0,0,1,-1,47,3,15,1
0,0,0,-2,35,2,12,1
1,0,1,-3,42,3,13,1
0,0,0,-6,43,3,12,1
0,0,0,-5,40,2,11,1
0,0,0,-3,47,2,13,1
1,0,1,-2,52,2,12,1
1,0,1,-1,56,2,13,1
3,0,1,1,62,3,12,1
1,0,1,2,52,2,12,2
1,0,1,1,51,2,13,2
1,0,1,5,44,3,4,1
0,0,0,6,44,3,3,1
1,0,1,6,48,2,12,1
1,0,1,6,52,2,11,2
1,0,1,6,57,3,11,1
0,0,1,2,43,4,13,1
1,0,1,6,36,3,3,1
2,0,1,4,85,6,3,0
2,0,1,3,74,5,3,0
3,0,1,1,75,3,15,1
0,0,0,-2,41,4,13,0
0,0,0,-2,43,3,12,1
0,0,0,0,51,3,13,1
0,0,1,2,69,2,12,1
1,0,1,3,69,2,13,1
1,0,1,2,45,4,12,1
0,0,0,2,45,4,11,1
0,0,0,0,41,4,12,1
0,0,0,1,52,3,11,1
1,0,1,5,46,3,12,1
1,0,1,8,47,4,11,1
1,0,1,11,66,3,11,1
1,0,1,7,73,3,13,1
0,0,0,2,40,5,11,1
0,0,0,0,34,4,12,1
0,0,0,1,40,3,13,1
0,0,0,6,38,4,11,1
1,1,1,9,48,4,11,3
2,1,0,7,66,2,3,3
1,1,1,8,43,3,13,2
0,0,0,2,25,4,12,1
0,0,0,2,40,4,12,1
3,0,1,3,63,3,11,1
0,0,1,2,44,4,13,1
0,0,0,4,42,3,12,1
2,0,0,5,54,3,9,1
2,0,1,5,68,3,12,1
1,0,1,5,63,3,11,1
1,0,1,7,62,3,9,2
1,0,1,9,55,3,12,2
1,0,1,9,47,3,12,2
1,0,1,9,52,2,12,2
1,0,1,10,51,3,12,2
1,0,1,10,40,3,12,1
0,0,0,11,29,3,12,1
0,0,0,11,31,3,12,1
2,0,1,10,89,2,13,0
1,0,1,11,56,3,12,1
1,0,1,10,54,3,11,1
2,0,1,11,55,4,11,2
0,0,1,10,33,4,11,1
1,0,1,10,38,4,11,1
0,0,0,11,44,3,11,1
1,0,1,12,44,3,12,1
2,0,1,12,77,4,12,1
0,0,1,12,26,3,12,1
0,0,0,12,50,3,12,1
2,0,1,7,70,4,11,1
0,0,1,11,42,4,12,1
1,0,1,11,49,4,11,2
0,0,0,14,32,2,11,1
2,0,0,9,84,3,3,0
0,0,0,10,60,5,11,1
0,0,1,10,59,5,11,1
2,0,1,11,61,5,11,1
2,0,1,11,82,4,3,0
2,0,1,11,74,3,15,1
0,0,0,10,57,4,11,0
2,0,0,13,47,3,11,1
2,0,1,13,94,3,9,1
1,1,1,13,75,4,11,3
1,1,0,14,58,3,12,3
1,1,0,15,44,3,12,3
0,0,0,16,42,2,3,1
0,0,0,18,36,3,11,1
2,0,1,15,63,2,11,1
2,0,1,15,81,4,11,1
1,0,1,17,56,2,11,1
2,0,1,18,79,4,11,1
2,0,1,17,89,2,3,0
2,0,1,17,75,5,3,0
2,1,0,16,64,3,11,2
0,1,0,15,57,5,11,2
1,1,0,17,40,4,11,2
1,0,1,17,50,4,11,2
0,0,1,16,48,3,11,1
0,0,0,18,35,3,12,1
